"PDE10293.DAT"
"DP-101  : Tipping bucket rain gage recorder"
"Processed file"
"File creation date   : 1993/03/17 at 15:51:31"
"By                   : CHRISTENSEN"
"Start date           : 02-08-93-10:45"
"Interval             : N/A"
"Preset factor        : 01"
"Calibration factors: sensor 1 : 1  sensor 2 : 1"
"Location : "
"Note : "

"MT" "DY" "YR" "HHMM" "TOTAL   "

 2  8 1993 2102        1
 2  8 1993 2218        2
 2  8 1993 2319        3
 2  8 1993 2338        4
 2  9 1993    6        5
 2  9 1993   44        6
 2  9 1993  134        7
 2  9 1993  242        8
 2  9 1993  328        9
 2  9 1993  355       10
 2  9 1993  436       11
 2  9 1993  459       12
 2  9 1993  705       13
 2 10 1993  819       14
 2 11 1993  658       15
 2 11 1993  717       16
 2 11 1993  754       17
 2 20 1993  854       18
 2 21 1993  802       19
 2 21 1993 1640       20
 3  1 1993  608       21
 3  1 1993  616       22
 3  1 1993  630       23
 3  1 1993  635       24
 3  1 1993  640       25
 3  1 1993  646       26
 3  1 1993  656       27
 3  1 1993  707       28
 3  1 1993  719       29
 3  1 1993  727       30
 3  1 1993  734       31
 3  1 1993  742       32
 3  1 1993  748       33
 3  1 1993  751       34
 3  1 1993  759       35
 3  1 1993  808       36
 3  1 1993  818       37
 3  1 1993  824       38
 3  1 1993  842       39
 3  1 1993  859       40
 3  1 1993 1024       41
 3  1 1993 1809       42
 3  1 1993 1828       43
 3  1 1993 1951       44
 3  2 1993 1833       45
 3  2 1993 1905       46
 3  2 1993 1914       47
 3  2 1993 1946       48
 3  2 1993 2007       49
 3  2 1993 2024       50
 3  2 1993 2036       51
 3  2 1993 2108       52
 3  2 1993 2138       53
 3  2 1993 2203       54
 3  2 1993 2241       55
 3  2 1993 2249       56
 3  2 1993 2301       57
 3  3 1993   21       58
 3  3 1993   58       59
 3  3 1993  155       60
 3  3 1993  158       61
 3  3 1993  202       62
 3  3 1993  211       63
 3  3 1993  246       64
 3  3 1993  252       65
 3  3 1993  258       66
 3  3 1993  304       67
 3  3 1993  311       68
 3  3 1993  319       69
 3  3 1993  328       70
 3  3 1993  338       71
 3  3 1993  349       72
 3  3 1993  404       73
 3  3 1993  415       74
 3  3 1993  434       75
 3  3 1993  450       76
 3  3 1993  628       77
 3  3 1993 1019       78
 3  3 1993 1039       79
 3  3 1993 1658       80
 3  3 1993 1736       81
 3  3 1993 1845       82
 3  3 1993 1908       83
 3  3 1993 1946       84
 3  3 1993 2307       85
 3  3 1993 2331       86
 3  4 1993   10       87
 3  4 1993   56       88
 3  4 1993  111       89
 3  4 1993  116       90
 3  4 1993  120       91
 3  4 1993  126       92
 3  4 1993  133       93
 3  4 1993  141       94
 3  4 1993  224       95
 3  4 1993  242       96
 3  4 1993  322       97
 3  4 1993  335       98
 3  4 1993  343       99
 3  4 1993  347      100
 3  4 1993  350      101
 3  4 1993  353      102
 3  4 1993  357      103
 3  4 1993  405      104
 3  4 1993  421      105
 3  4 1993  504      106
 3  4 1993  515      107
 3  4 1993  525      108
 3  4 1993  535      109
 3  4 1993  622      110
 3  4 1993  720      111
 3  4 1993  746      112
 3  4 1993  812      113
 3  4 1993  836      114
 3  4 1993  927      115
 3  4 1993  956      116
 3  4 1993 1017      117
 3  4 1993 1055      118
 3  4 1993 1115      119
 3  4 1993 1131      120
 3  4 1993 1138      121
 3  4 1993 1142      122
 3  4 1993 1146      123
 3  4 1993 1151      124
 3  4 1993 1155      125
 3  4 1993 1200      126
 3  4 1993 1209      127
 3  4 1993 1219      128
 3  4 1993 1240      129
 3  4 1993 1258      130
 3  4 1993 1320      131
 3  4 1993 1355      132
 3  4 1993 1536      133
 3  4 1993 1602      134
 3  4 1993 1609      135
 3  4 1993 1619      136
 3  4 1993 1647      137
 3  5 1993  827      138
 3  5 1993  911      139
 3  5 1993 1347      140
