"PDE20595.DAT"
"DP-101  : Tipping bucket rain gage recorder"
"Processed file"
"File creation date   : 1995/06/20 at 10:11:45"
"By                   : KIRK"
"Start date           : 05-08-95-13:31"
"Interval             : N/A"
"Preset factor        : 01"
"Calibration factors: sensor 1 : 1  sensor 2 : 1"
"Location : "
"Note : "

"MT" "DY" "YR" "HHMM" "TOTAL   "

 5  8 1995 1356        1
 5  8 1995 1401        2
 5  8 1995 1406        3
 5  8 1995 1412        4
 5  8 1995 1429        5
 5  8 1995 1443        6
 5  8 1995 1449        7
 5  8 1995 1456        8
 5  8 1995 1505        9
 5  8 1995 1523       10
 5  9 1995  534       11
 5  9 1995 1249       12
 5  9 1995 1311       13
 5  9 1995 1411       14
 5  9 1995 1446       15
 5  9 1995 1502       16
 5  9 1995 1510       17
 5  9 1995 1514       18
 5  9 1995 1521       19
 5  9 1995 1526       20
 5  9 1995 1558       21
 5  9 1995 1611       22
 5  9 1995 1627       23
 5  9 1995 1640       24
 5  9 1995 1714       25
 5  9 1995 1821       26
 5  9 1995 1840       27
 5  9 1995 2218       28
 5 10 1995  138       29
 5 10 1995  216       30
 5 10 1995  228       31
 5 10 1995  630       32
 5 10 1995  749       33
 5 11 1995  312       34
 5 11 1995  453       35
 5 11 1995  529       36
 5 11 1995 1152       37
 5 11 1995 1157       38
 5 11 1995 1200       39
 5 11 1995 1220       40
 5 11 1995 1333       41
 5 11 1995 1337       42
 5 11 1995 1341       43
 5 11 1995 1345       44
 5 11 1995 1350       45
 5 11 1995 1502       46
 5 11 1995 1515       47
 5 11 1995 1826       48
 5 18 1995  132       49
 5 18 1995  138       50
 5 18 1995  142       51
 5 18 1995  145       52
 5 18 1995  148       53
 5 18 1995  158       54
 5 18 1995  202       55
 5 18 1995  206       56
 5 18 1995  214       57
 5 18 1995  227       58
 5 18 1995  233       59
 5 18 1995  239       60
 5 18 1995  242       61
 5 18 1995  245       62
 5 18 1995  247       63
 5 18 1995  251       64
 5 18 1995  301       65
 5 18 1995  314       66
 5 18 1995  344       67
 5 18 1995  443       68
 5 18 1995  444       69
 5 18 1995  452       70
 5 18 1995  504       71
 5 18 1995  511       72
 5 18 1995  519       73
 5 18 1995  526       74
 5 18 1995  534       75
 5 18 1995  546       76
 5 18 1995  611       77
 5 18 1995  635       78
 5 18 1995  644       79
 5 18 1995  650       80
 5 18 1995  655       81
 5 18 1995  700       82
 5 18 1995  706       83
 5 18 1995  711       84
 5 18 1995  717       85
 5 18 1995  721       86
 5 18 1995  726       87
 5 18 1995  734       88
 5 18 1995  746       89
 5 18 1995 1207       90
 5 18 1995 1215       91
 5 18 1995 2054       92
 5 18 1995 2323       93
 5 18 1995 2324       94
 5 18 1995 2324       95
 5 18 1995 2325       96
 5 18 1995 2325       97
 5 18 1995 2326       98
 5 18 1995 2327       99
 5 18 1995 2328      100
 5 18 1995 2329      101
 5 18 1995 2330      102
 5 18 1995 2331      103
 5 18 1995 2332      104
 5 19 1995    3      105
