"PDE10394.DAT"
"DP-101  : Tipping bucket rain gage recorder"
"Processed file"
"File creation date   : 1994/04/18 at 10:37:45"
"By                   : kirk "
"Start date           : 03-03-94-09:14"
"Interval             : N/A"
"Preset factor        : 01"
"Calibration factors: sensor 1 : 1  sensor 2 : 1"
"Location : "
"Note : "

"MT" "DY" "YR" "HHMM" "TOTAL   "

 3  3 1994  919        1
 3  3 1994 1026        2
 3  3 1994 1311        3
 3  3 1994 1328        4
 3  3 1994 1333        5
 3  3 1994 1344        6
 3  3 1994 1430        7
 3  4 1994  147        8
 3  4 1994  149        9
 3  4 1994  151       10
 3  4 1994  154       11
 3  4 1994  207       12
 3  4 1994  214       13
 3  4 1994  219       14
 3  4 1994  231       15
 3  4 1994  238       16
 3  4 1994  239       17
 3  4 1994  239       18
 3  4 1994  239       19
 3  4 1994  240       20
 3  4 1994  241       21
 3  4 1994  242       22
 3  4 1994  242       23
 3  4 1994  242       24
 3  4 1994  243       25
 3  4 1994  246       26
 3  4 1994  248       27
 3  4 1994  250       28
 3  4 1994  251       29
 3  4 1994  253       30
 3  4 1994  254       31
 3  4 1994  256       32
 3  4 1994  258       33
 3  4 1994  301       34
 3  4 1994  303       35
 3  4 1994  306       36
 3  4 1994  527       37
 3  4 1994  530       38
 3  4 1994  532       39
 3  4 1994  656       40
 3  4 1994  727       41
 3  9 1994 2130       42
 3  9 1994 2138       43
 3  9 1994 2141       44
 3  9 1994 2145       45
 3  9 1994 2146       46
 3  9 1994 2148       47
 3  9 1994 2153       48
 3  9 1994 2309       49
 3  9 1994 2322       50
 3  9 1994 2335       51
 3  9 1994 2357       52
 3 10 1994   21       53
 3 10 1994   36       54
 3 10 1994   54       55
 3 10 1994  126       56
 3 10 1994  130       57
 3 10 1994  134       58
 3 10 1994  139       59
 3 10 1994  145       60
 3 10 1994  228       61
 3 10 1994  346       62
 3 10 1994  349       63
 3 10 1994  359       64
 3 10 1994  407       65
 3 10 1994  413       66
 3 10 1994  426       67
 3 15 1994 1716       68
 3 15 1994 1721       69
 3 15 1994 1725       70
 3 15 1994 1727       71
 3 15 1994 1730       72
 3 15 1994 1731       73
 3 15 1994 1733       74
 3 15 1994 1735       75
 3 15 1994 1738       76
 3 15 1994 1748       77
 3 15 1994 2003       78
 3 15 1994 2034       79
 3 15 1994 2116       80
 3 15 1994 2230       81
 3 16 1994  403       82
 3 16 1994  741       83
 3 16 1994 1139       84
 3 16 1994 1140       85
 3 16 1994 1144       86
 3 16 1994 1236       87
 3 16 1994 1416       88
 3 16 1994 1631       89
 3 16 1994 1636       90
 3 16 1994 1638       91
 3 16 1994 1639       92
 3 16 1994 1643       93
 3 16 1994 1845       94
 3 16 1994 1901       95
 3 16 1994 1921       96
 3 16 1994 1930       97
 3 16 1994 1936       98
 3 16 1994 1939       99
 3 16 1994 1944      100
 3 16 1994 1954      101
 3 16 1994 2004      102
 3 16 1994 2011      103
 3 16 1994 2015      104
 3 16 1994 2020      105
 3 16 1994 2028      106
 3 16 1994 2037      107
 3 16 1994 2057      108
 3 16 1994 2105      109
 3 16 1994 2109      110
 3 16 1994 2111      111
 3 16 1994 2114      112
 3 16 1994 2116      113
 3 16 1994 2120      114
 3 16 1994 2123      115
 3 16 1994 2127      116
 3 16 1994 2130      117
 3 16 1994 2134      118
 3 16 1994 2137      119
