"pde10494.DAT"
"DP-101  : Tipping bucket rain gage recorder"
"Processed file"
"File creation date   : 1994/05/16 at 17:26:14"
"By                   : kirk "
"Start date           : 04-06-94-13:55"
"Interval             : N/A"
"Preset factor        : 01"
"Calibration factors: sensor 1 : 1  sensor 2 : 1"
"Location : "
"Note : "

"MT" "DY" "YR" "HHMM" "TOTAL   "

 4  6 1994 1516        1
 4  6 1994 1545        2
 4  6 1994 1553        3
 4  6 1994 1621        4
 4  6 1994 1941        5
 4  6 1994 1943        6
 4  6 1994 1943        7
 4  6 1994 1944        8
 4  6 1994 1945        9
 4  6 1994 1946       10
 4  6 1994 1950       11
 4  6 1994 2005       12
 4  6 1994 2046       13
 4  6 1994 2113       14
 4  7 1994  100       15
 4  7 1994 1623       16
 4  7 1994 1901       17
 4  7 1994 2027       18
 4  7 1994 2123       19
 4  7 1994 2133       20
 4  7 1994 2208       21
 4  7 1994 2217       22
 4  7 1994 2221       23
 4  7 1994 2226       24
 4  8 1994   20       25
 4  8 1994   27       26
 4  8 1994   55       27
 4  8 1994  105       28
 4  8 1994  158       29
 4  8 1994  211       30
 4  8 1994  225       31
 4  8 1994  237       32
 4  8 1994  309       33
 4  8 1994  328       34
 4  8 1994  439       35
 4  8 1994  834       36
 4  8 1994  906       37
 4  8 1994 1003       38
 4  8 1994 1159       39
 4  8 1994 1347       40
 4  8 1994 1658       41
 4  8 1994 1707       42
 4  8 1994 1833       43
 4  8 1994 1834       44
 4  8 1994 1836       45
 4  8 1994 1839       46
 4  8 1994 1839       47
 4  8 1994 1840       48
 4  8 1994 1841       49
 4  8 1994 1849       50
 4  8 1994 1901       51
 4  8 1994 1944       52
 4  9 1994  541       53
 4  9 1994  639       54
 4  9 1994  734       55
 4  9 1994  917       56
 4  9 1994 1552       57
 4  9 1994 1609       58
 4  9 1994 1716       59
 4  9 1994 1732       60
 4  9 1994 1735       61
 4  9 1994 1738       62
 4  9 1994 1741       63
 4  9 1994 1747       64
 4  9 1994 1753       65
 4  9 1994 1859       66
 4 10 1994  233       67
 4 12 1994   52       68
 4 12 1994  132       69
 4 12 1994  206       70
 4 12 1994  223       71
 4 12 1994  243       72
 4 12 1994  250       73
 4 12 1994  301       74
 4 12 1994  312       75
 4 12 1994  320       76
 4 12 1994  329       77
 4 12 1994  336       78
 4 12 1994  345       79
 4 12 1994  358       80
 4 12 1994  434       81
 4 12 1994  443       82
 4 12 1994  455       83
 4 12 1994  512       84
 4 12 1994  531       85
 4 12 1994  548       86
 4 12 1994  618       87
 4 12 1994  629       88
 4 12 1994 1309       89
 4 13 1994 1032       90
 4 13 1994 1144       91
 4 13 1994 1210       92
 4 13 1994 1315       93
 4 13 1994 1325       94
 4 13 1994 1333       95
 4 13 1994 1340       96
 4 13 1994 1346       97
 4 13 1994 1356       98
 4 13 1994 1405       99
 4 13 1994 1407      100
 4 13 1994 1418      101
 4 13 1994 1428      102
 4 18 1994 1010      103
 4 21 1994  347      104
 4 21 1994  758      105
 4 21 1994  826      106
 4 21 1994  839      107
 4 21 1994  855      108
 4 21 1994  903      109
 4 21 1994  913      110
 4 21 1994 1143      111
 4 23 1994 2002      112
 4 23 1994 2010      113
 4 23 1994 2015      114
 4 23 1994 2020      115
 4 23 1994 2027      116
 4 23 1994 2032      117
 4 23 1994 2035      118
 4 23 1994 2040      119
 4 23 1994 2047      120
 4 23 1994 2053      121
 4 23 1994 2101      122
 4 23 1994 2115      123
 4 23 1994 2128      124
 4 23 1994 2138      125
 4 23 1994 2144      126
 4 23 1994 2158      127
 4 23 1994 2225      128
 4 23 1994 2329      129
 4 23 1994 2355      130
 4 24 1994   38      131
 4 24 1994  614      132
 4 29 1994 1638      133
 4 29 1994 1650      134
 4 29 1994 1822      135
 4 29 1994 1905      136
 4 29 1994 1922      137
 4 29 1994 1940      138
 5  2 1994  138      139
 5  2 1994  356      140
 5  3 1994 1550      141
 5  3 1994 1704      142
 5  3 1994 1741      143
 5  3 1994 1802      144
 5  3 1994 1835      145
 5  3 1994 1909      146
 5  3 1994 1933      147
 5  3 1994 1956      148
 5  3 1994 2011      149
 5  3 1994 2022      150
 5  3 1994 2028      151
 5  3 1994 2035      152
 5  3 1994 2044      153
 5  3 1994 2052      154
 5  3 1994 2101      155
 5  3 1994 2112      156
 5  3 1994 2129      157
 5  3 1994 2137      158
 5  3 1994 2146      159
 5  3 1994 2153      160
 5  3 1994 2201      161
 5  3 1994 2207      162
 5  3 1994 2216      163
 5  3 1994 2226      164
 5  3 1994 2235      165
 5  3 1994 2243      166
 5  3 1994 2251      167
 5  3 1994 2302      168
 5  3 1994 2335      169
 5  4 1994   37      170
 5  4 1994  212      171
 5  4 1994  252      172
 5  4 1994 1213      173
 5  4 1994 1217      174
 5  4 1994 1220      175
 5  4 1994 1225      176
 5  4 1994 1228      177
 5  4 1994 1235      178
 5  4 1994 1237      179
 5  4 1994 1238      180
 5  4 1994 1243      181
 5  4 1994 1256      182
