"count","sum","year","month"
120,0.63,"1994","09"
36,0.04,"1994","10"
888,6.93,"1994","11"
1200,12.29,"1994","12"
996,6.29,"1995","01"
648,6.76,"1995","02"
1056,7.01,"1995","03"
708,3.28,"1995","04"
192,1.07,"1995","05"
36,0.06,"1995","06"
72,0.3,"1995","08"
384,1.78,"1995","09"
132,0.11,"1995","10"
276,0.25,"1995","11"
888,7.03,"1995","12"
1008,8.24,"1996","01"
840,10.66,"1996","02"
684,3.02,"1996","03"
48,0.36,"1996","04"
